21,1200543715158310921,Data Science Central,analyticbridge,"Seattle, WA","Co-founded by Vincent Granville and part of the DSC community, our  focus is on data science, ML, AI, deep learning, dataviz, Hadoop, IoT, and BI.",http://t.co/43tj0Ez1jT,209713,4282,6285,None,None,None,Machine Learning and AI in Food Industry: Solutions and Potential https://t.co/Rnh5wIFh2P,Fri Nov 29 22:35:01 +0000 2019,7,4,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>",
22,1200532417192382464,Data Science Central,analyticbridge,"Seattle, WA","Co-founded by Vincent Granville and part of the DSC community, our  focus is on data science, ML, AI, deep learning, dataviz, Hadoop, IoT, and BI.",http://t.co/43tj0Ez1jT,209713,4282,6285,None,None,None,Enterprise AI insights from the AI Europe event in London https://t.co/rJSzH3MYWe,Fri Nov 29 21:50:07 +0000 2019,3,1,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",
23,1200530124044742657,Data Science Central,analyticbridge,"Seattle, WA","Co-founded by Vincent Granville and part of the DSC community, our  focus is on data science, ML, AI, deep learning, dataviz, Hadoop, IoT, and BI.",http://t.co/43tj0Ez1jT,209713,4282,6285,None,None,None,Top 8 Data Science Use Cases in Marketing https://t.co/c9DwXYBdUk,Fri Nov 29 21:41:01 +0000 2019,12,7,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>",
24,1200505209723719680,Data Science Central,analyticbridge,"Seattle, WA","Co-founded by Vincent Granville and part of the DSC community, our  focus is on data science, ML, AI, deep learning, dataviz, Hadoop, IoT, and BI.",http://t.co/43tj0Ez1jT,209713,4282,6285,None,None,None,How SharePoint Helps Automate Business Processes https://t.co/9SavUulngS,Fri Nov 29 20:02:00 +0000 2019,3,2,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>",
25,1200494389333807104,Data Science Central,analyticbridge,"Seattle, WA","Co-founded by Vincent Granville and part of the DSC community, our  focus is on data science, ML, AI, deep learning, dataviz, Hadoop, IoT, and BI.",http://t.co/43tj0Ez1jT,209713,4282,6285,None,None,None,What is Cybersecurity Data Science? https://t.co/LtLM35KCdF,Fri Nov 29 19:19:01 +0000 2019,6,3,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>",
26,1200485909155717122,Data Science Central,analyticbridge,"Seattle, WA","Co-founded by Vincent Granville and part of the DSC community, our  focus is on data science, ML, AI, deep learning, dataviz, Hadoop, IoT, and BI.",http://t.co/43tj0Ez1jT,209713,4282,6285,None,None,None,15 Deep Learning Libraries https://t.co/v39SQ9C3EJ,Fri Nov 29 18:45:19 +0000 2019,16,4,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",
27,1200483319340818433,Data Science Central,analyticbridge,"Seattle, WA","Co-founded by Vincent Granville and part of the DSC community, our  focus is on data science, ML, AI, deep learning, dataviz, Hadoop, IoT, and BI.",http://t.co/43tj0Ez1jT,209713,4282,6285,None,None,None,7 Cases Where Big Data Isn't Better https://t.co/fualeZ5EJ4,Fri Nov 29 18:35:01 +0000 2019,7,5,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>",
28,1200478584881594369,Data Science Central,analyticbridge,"Seattle, WA","Co-founded by Vincent Granville and part of the DSC community, our  focus is on data science, ML, AI, deep learning, dataviz, Hadoop, IoT, and BI.",http://t.co/43tj0Ez1jT,209713,4282,6285,None,None,None,"Thursday News, November 29 - Special Thanksgiving Edition: https://t.co/M9rOMV6C2u",Fri Nov 29 18:16:13 +0000 2019,4,0,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",
29,1200469220619894786,Data Science Central,analyticbridge,"Seattle, WA","Co-founded by Vincent Granville and part of the DSC community, our  focus is on data science, ML, AI, deep learning, dataviz, Hadoop, IoT, and BI.",http://t.co/43tj0Ez1jT,209713,4282,6285,None,None,None,Understanding Dataflow graphs in TensorFlow https://t.co/KkVCQpGEDE,Fri Nov 29 17:39:00 +0000 2019,8,6,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>",
30,1200449090447912960,Data Science Central,analyticbridge,"Seattle, WA","Co-founded by Vincent Granville and part of the DSC community, our  focus is on data science, ML, AI, deep learning, dataviz, Hadoop, IoT, and BI.",http://t.co/43tj0Ez1jT,209713,4282,6285,None,None,None,Higher Education�Universities or MOOCs? https://t.co/62HFTATF4q,Fri Nov 29 16:19:01 +0000 2019,2,2,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>",
31,1200438076721549312,Data Science Central,analyticbridge,"Seattle, WA","Co-founded by Vincent Granville and part of the DSC community, our  focus is on data science, ML, AI, deep learning, dataviz, Hadoop, IoT, and BI.",http://t.co/43tj0Ez1jT,209713,4282,6285,None,None,None,Invitation to Join Data Science Central https://t.co/w4CxnvsjbJ,Fri Nov 29 15:35:15 +0000 2019,2,0,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",
32,1200438028680015872,Data Science Central,analyticbridge,"Seattle, WA","Co-founded by Vincent Granville and part of the DSC community, our  focus is on data science, ML, AI, deep learning, dataviz, Hadoop, IoT, and BI.",http://t.co/43tj0Ez1jT,209713,4282,6285,None,None,None,"AAD, Backpropagation and Machine Learning in Finance https://t.co/aLVLHywXWv",Fri Nov 29 15:35:03 +0000 2019,2,3,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>",
33,1200391664650641410,Data Science Central,analyticbridge,"Seattle, WA","Co-founded by Vincent Granville and part of the DSC community, our  focus is on data science, ML, AI, deep learning, dataviz, Hadoop, IoT, and BI.",http://t.co/43tj0Ez1jT,209713,4282,6285,None,None,None,Marketing Analytics through Markov Chains  https://t.co/YoQMh2uWxU,Fri Nov 29 12:30:49 +0000 2019,22,15,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",
34,1200344928175493120,Data Science Central,analyticbridge,"Seattle, WA","Co-founded by Vincent Granville and part of the DSC community, our  focus is on data science, ML, AI, deep learning, dataviz, Hadoop, IoT, and BI.",http://t.co/43tj0Ez1jT,209713,4282,6285,None,None,None,How Can Python Help Solve Machine Learning Challenges?  https://t.co/Kc9wgA3boo,Fri Nov 29 09:25:06 +0000 2019,13,6,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",
35,1200297115337007111,Data Science Central,analyticbridge,"Seattle, WA","Co-founded by Vincent Granville and part of the DSC community, our  focus is on data science, ML, AI, deep learning, dataviz, Hadoop, IoT, and BI.",http://t.co/43tj0Ez1jT,209713,4282,6285,None,None,None,Transition between developer and data scientist https://t.co/lHtG8mcQZT,Fri Nov 29 06:15:07 +0000 2019,7,3,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",
36,1200282993849458689,Data Science Central,analyticbridge,"Seattle, WA","Co-founded by Vincent Granville and part of the DSC community, our  focus is on data science, ML, AI, deep learning, dataviz, Hadoop, IoT, and BI.",http://t.co/43tj0Ez1jT,209713,4282,6285,None,None,None,40+ Modern Tutorials Covering All Aspects of Machine Learning https://t.co/mB46mcc6wK,Fri Nov 29 05:19:00 +0000 2019,25,13,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>",
37,1200254556787085312,Data Science Central,analyticbridge,"Seattle, WA","Co-founded by Vincent Granville and part of the DSC community, our  focus is on data science, ML, AI, deep learning, dataviz, Hadoop, IoT, and BI.",http://t.co/43tj0Ez1jT,209713,4282,6285,None,None,None,Preparing for AI Driven Future with Hybrid Cloud https://t.co/5clZxqilXH,Fri Nov 29 03:26:00 +0000 2019,3,5,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>",
38,1200250547695235074,Data Science Central,analyticbridge,"Seattle, WA","Co-founded by Vincent Granville and part of the DSC community, our  focus is on data science, ML, AI, deep learning, dataviz, Hadoop, IoT, and BI.",http://t.co/43tj0Ez1jT,209713,4282,6285,None,None,None,Making the Business Case for Text Analytics https://t.co/h7uf1vpMGx,Fri Nov 29 03:10:04 +0000 2019,17,8,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",
39,1200237696263868417,Data Science Central,analyticbridge,"Seattle, WA","Co-founded by Vincent Granville and part of the DSC community, our  focus is on data science, ML, AI, deep learning, dataviz, Hadoop, IoT, and BI.",http://t.co/43tj0Ez1jT,209713,4282,6285,None,None,None,"Recessions, Big Data, Data Science and Liberating Power of �Own It� https://t.co/P9hMr9uswu",Fri Nov 29 02:19:00 +0000 2019,5,1,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>",
40,1200209261386698752,Data Science Central,analyticbridge,"Seattle, WA","Co-founded by Vincent Granville and part of the DSC community, our  focus is on data science, ML, AI, deep learning, dataviz, Hadoop, IoT, and BI.",http://t.co/43tj0Ez1jT,209713,4282,6285,None,None,None,Matei Zaharia's Predictions for 2018: Big Data and AI Highlights https://t.co/7eVH14AYSE,Fri Nov 29 00:26:01 +0000 2019,0,2,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>",
41,1200203037941346304,Data Science Central,analyticbridge,"Seattle, WA","Co-founded by Vincent Granville and part of the DSC community, our  focus is on data science, ML, AI, deep learning, dataviz, Hadoop, IoT, and BI.",http://t.co/43tj0Ez1jT,209713,4282,6285,None,None,None,The impact of asking the wrong question https://t.co/xpO7JcdLpm,Fri Nov 29 00:01:17 +0000 2019,5,0,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",
42,1200189376132734976,Data Science Central,analyticbridge,"Seattle, WA","Co-founded by Vincent Granville and part of the DSC community, our  focus is on data science, ML, AI, deep learning, dataviz, Hadoop, IoT, and BI.",http://t.co/43tj0Ez1jT,209713,4282,6285,None,None,None,Techniques to address very low event rate for Logistic Regression Model https://t.co/fU487PzLGQ,Thu Nov 28 23:07:00 +0000 2019,8,0,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>",
43,1200181326646849536,Data Science Central,analyticbridge,"Seattle, WA","Co-founded by Vincent Granville and part of the DSC community, our  focus is on data science, ML, AI, deep learning, dataviz, Hadoop, IoT, and BI.",http://t.co/43tj0Ez1jT,209713,4282,6285,None,None,None,Contextually Intelligent NLP Assistants ~ � AI�s Next Big Technical Challenge https://t.co/SqcPWIHiYA,Thu Nov 28 22:35:01 +0000 2019,7,6,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>",
44,1200167736497848321,Data Science Central,analyticbridge,"Seattle, WA","Co-founded by Vincent Granville and part of the DSC community, our  focus is on data science, ML, AI, deep learning, dataviz, Hadoop, IoT, and BI.",http://t.co/43tj0Ez1jT,209713,4282,6285,None,None,None,The Complete Data Science LinkedIn Profile Guide https://t.co/oKRwh5am6Q,Thu Nov 28 21:41:01 +0000 2019,13,6,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>",
45,1200156187196612609,Data Science Central,analyticbridge,"Seattle, WA","Co-founded by Vincent Granville and part of the DSC community, our  focus is on data science, ML, AI, deep learning, dataviz, Hadoop, IoT, and BI.",http://t.co/43tj0Ez1jT,209713,4282,6285,None,None,None,Quantum algorithms for topological and geometric analysis of data https://t.co/6zr7jHVXVG,Thu Nov 28 20:55:07 +0000 2019,7,3,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",
46,1200142819643527168,Data Science Central,analyticbridge,"Seattle, WA","Co-founded by Vincent Granville and part of the DSC community, our  focus is on data science, ML, AI, deep learning, dataviz, Hadoop, IoT, and BI.",http://t.co/43tj0Ez1jT,209713,4282,6285,None,None,None,Top 8 data science use cases in Support https://t.co/cJe32vx3mN,Thu Nov 28 20:02:00 +0000 2019,11,4,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>",
47,1200132000683905024,Data Science Central,analyticbridge,"Seattle, WA","Co-founded by Vincent Granville and part of the DSC community, our  focus is on data science, ML, AI, deep learning, dataviz, Hadoop, IoT, and BI.",http://t.co/43tj0Ez1jT,209713,4282,6285,None,None,None,Data Science and Machine Learning Without Mathematics https://t.co/8sm2b0BFkQ,Thu Nov 28 19:19:00 +0000 2019,8,2,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>",
48,1200120931563257856,Data Science Central,analyticbridge,"Seattle, WA","Co-founded by Vincent Granville and part of the DSC community, our  focus is on data science, ML, AI, deep learning, dataviz, Hadoop, IoT, and BI.",http://t.co/43tj0Ez1jT,209713,4282,6285,None,None,None,It�s Official � Our DNN Models are Now Commodity Software https://t.co/kAo4gQ6GLt,Thu Nov 28 18:35:01 +0000 2019,2,0,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>",
49,1200109652635242496,Data Science Central,analyticbridge,"Seattle, WA","Co-founded by Vincent Granville and part of the DSC community, our  focus is on data science, ML, AI, deep learning, dataviz, Hadoop, IoT, and BI.",http://t.co/43tj0Ez1jT,209713,4282,6285,None,None,None,The data science ecosystem: R vs Python vs Substitutes https://t.co/FLuI6Sa1hp,Thu Nov 28 17:50:12 +0000 2019,5,3,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",
50,1200106834838855680,Data Science Central,analyticbridge,"Seattle, WA","Co-founded by Vincent Granville and part of the DSC community, our  focus is on data science, ML, AI, deep learning, dataviz, Hadoop, IoT, and BI.",http://t.co/43tj0Ez1jT,209713,4282,6285,None,None,None,"The Difference between Data Scientists, Data Engineers, Statisticians, and Software Engineers https://t.co/CSAX1vsoSC",Thu Nov 28 17:39:00 +0000 2019,19,14,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>",
51,1200086703605768203,Data Science Central,analyticbridge,"Seattle, WA","Co-founded by Vincent Granville and part of the DSC community, our  focus is on data science, ML, AI, deep learning, dataviz, Hadoop, IoT, and BI.",http://t.co/43tj0Ez1jT,209713,4282,6285,None,None,None,Catalyst and Accelerant for Decision Making: Data Engineering ~ and Analytics Applications https://t.co/vSt90sOnMh,Thu Nov 28 16:19:01 +0000 2019,1,2,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>",
52,1200061854804008962,Data Science Central,analyticbridge,"Seattle, WA","Co-founded by Vincent Granville and part of the DSC community, our  focus is on data science, ML, AI, deep learning, dataviz, Hadoop, IoT, and BI.",http://t.co/43tj0Ez1jT,209713,4282,6285,None,None,None,This is how Analytics is changing the game of Sports!! https://t.co/MutbpT4jnL,Thu Nov 28 14:40:16 +0000 2019,9,3,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",
53,1200015259341348874,Data Science Central,analyticbridge,"Seattle, WA","Co-founded by Vincent Granville and part of the DSC community, our  focus is on data science, ML, AI, deep learning, dataviz, Hadoop, IoT, and BI.",http://t.co/43tj0Ez1jT,209713,4282,6285,None,None,None,How Big Data is Changing the World of Soccer https://t.co/klewhDzXw4,Thu Nov 28 11:35:07 +0000 2019,7,5,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",
54,1199967434884694016,Data Science Central,analyticbridge,"Seattle, WA","Co-founded by Vincent Granville and part of the DSC community, our  focus is on data science, ML, AI, deep learning, dataviz, Hadoop, IoT, and BI.",http://t.co/43tj0Ez1jT,209713,4282,6285,None,None,None,Comparing Copulas and Rank Order Correlation https://t.co/WKgm2qwENl,Thu Nov 28 08:25:05 +0000 2019,7,0,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",
55,1199934954248949760,Data Science Central,analyticbridge,"Seattle, WA","Co-founded by Vincent Granville and part of the DSC community, our  focus is on data science, ML, AI, deep learning, dataviz, Hadoop, IoT, and BI.",http://t.co/43tj0Ez1jT,209713,4282,6285,None,None,None,New Family of Generalized Gaussian Distributions: https://t.co/CFSafEszYT,Thu Nov 28 06:16:01 +0000 2019,3,2,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",
56,1199920605656764417,Data Science Central,analyticbridge,"Seattle, WA","Co-founded by Vincent Granville and part of the DSC community, our  focus is on data science, ML, AI, deep learning, dataviz, Hadoop, IoT, and BI.",http://t.co/43tj0Ez1jT,209713,4282,6285,None,None,None,Maximizing Data Value with a Data Lake https://t.co/EOdVWmwuzF,Thu Nov 28 05:19:00 +0000 2019,12,1,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>",
57,1199905760005828609,Data Science Central,analyticbridge,"Seattle, WA","Co-founded by Vincent Granville and part of the DSC community, our  focus is on data science, ML, AI, deep learning, dataviz, Hadoop, IoT, and BI.",http://t.co/43tj0Ez1jT,209713,4282,6285,None,None,None,RADR: A Powerful Visual Risk Analytics Tool https://t.co/YWHBpLzoPM,Thu Nov 28 04:20:01 +0000 2019,6,1,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>",
58,1199892171299655680,Data Science Central,analyticbridge,"Seattle, WA","Co-founded by Vincent Granville and part of the DSC community, our  focus is on data science, ML, AI, deep learning, dataviz, Hadoop, IoT, and BI.",http://t.co/43tj0Ez1jT,209713,4282,6285,None,None,None,Machine Learning and Deep Learning Textbook - Cornell University https://t.co/nDJ9a2Mbsb,Thu Nov 28 03:26:01 +0000 2019,46,28,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>",
59,1199875310243762176,Data Science Central,analyticbridge,"Seattle, WA","Co-founded by Vincent Granville and part of the DSC community, our  focus is on data science, ML, AI, deep learning, dataviz, Hadoop, IoT, and BI.",http://t.co/43tj0Ez1jT,209713,4282,6285,None,None,None,Smart Transportation System: Boon of IoT  https://t.co/JFrLHl0RT6,Thu Nov 28 02:19:01 +0000 2019,2,1,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>",
60,1199874331326722048,Data Science Central,analyticbridge,"Seattle, WA","Co-founded by Vincent Granville and part of the DSC community, our  focus is on data science, ML, AI, deep learning, dataviz, Hadoop, IoT, and BI.",http://t.co/43tj0Ez1jT,209713,4282,6285,None,None,None,Machine learning - Ensemble Method https://t.co/iZXjRDgiXO,Thu Nov 28 02:15:07 +0000 2019,9,1,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",
